Geo_Postal_Code,Geo_Lat,Geo_Lon,Geolocation_City,Geo_Country
RS-21010,45.2644,19.8317,Novi Sad,Serbia
RS-21020,45.2644,19.8317,Novi Sad,Serbia
RS-21030,45.2644,19.8317,Novi Sad,Serbia
RS-21101,45.2644,19.8317,Novi Sad,Serbia
RS-24000,46.0983,19.67,Subotica,Serbia
RS-24101,46.0983,19.67,Subotica,Serbia
RS-24200,46.0983,19.67,Subotica,Serbia
RS-24300,46.0983,19.67,Subotica,Serbia
RS-24400,46.0983,19.67,Subotica,Serbia
RS-34000,44.0142,20.9394,Kragujevac,Serbia
RS-34101,44.0142,20.9394,Kragujevac,Serbia
RS-34200,44.0142,20.9394,Kragujevac,Serbia
RS-34300,44.0142,20.9394,Kragujevac,Serbia
RS-34400,44.0142,20.9394,Kragujevac,Serbia
SE-10012,59.3294,18.0686,Stockholm,Sweden
SE-10026,59.3294,18.0686,Stockholm,Sweden
SE-10028,59.3294,18.0686,Stockholm,Sweden
SE-10029,59.3294,18.0686,Stockholm,Sweden
SE-10031,59.3294,18.0686,Stockholm,Sweden
SE-20010,55.5932,13.0214,Malmö,Sweden
SE-20020,55.5932,13.0214,Malmö,Sweden
SE-20030,55.5932,13.0214,Malmö,Sweden
SE-20040,55.5932,13.0214,Malmö,Sweden
SE-20050,55.5932,13.0214,Malmö,Sweden
SE-25001,56.0424,12.721,Helsingborg,Sweden
SE-25002,56.0424,12.721,Helsingborg,Sweden
SE-25003,56.0424,12.721,Helsingborg,Sweden
SE-25004,56.0424,12.721,Helsingborg,Sweden
SE-25005,56.0424,12.721,Helsingborg,Sweden
SE-40010,57.7075,11.9675,Gothenburg,Sweden
SE-40020,57.7075,11.9675,Gothenburg,Sweden
SE-40030,57.7075,11.9675,Gothenburg,Sweden
SE-40040,57.7075,11.9675,Gothenburg,Sweden
SE-40050,57.7075,11.9675,Gothenburg,Sweden
SE-551 11,57.7833,14.1667,Jönköping,Sweden
SE-551 12,57.7833,14.1667,Jönköping,Sweden
SE-551 13,57.7833,14.1667,Jönköping,Sweden
SE-551 14,57.7833,14.1667,Jönköping,Sweden
SE-551 15,57.7833,14.1667,Jönköping,Sweden
SE-58001,58.4094,15.6257,Linköping,Sweden
SE-58002,58.4094,15.6257,Linköping,Sweden
SE-58003,58.4094,15.6257,Linköping,Sweden
SE-58004,58.4094,15.6257,Linköping,Sweden
SE-58005,58.4094,15.6257,Linköping,Sweden
SE-70001,59.2669,15.1965,Örebro,Sweden
SE-70002,59.2669,15.1965,Örebro,Sweden
SE-70003,59.2669,15.1965,Örebro,Sweden
SE-70004,59.2669,15.1965,Örebro,Sweden
SE-70005,59.2669,15.1965,Örebro,Sweden
SE-72001,59.6173,16.5422,Västerås,Sweden
SE-72002,59.6173,16.5422,Västerås,Sweden
SE-72003,59.6173,16.5422,Västerås,Sweden
SE-72004,59.6173,16.5422,Västerås,Sweden
SE-72005,59.6173,16.5422,Västerås,Sweden
SE-75001,59.8498,17.6389,Uppsala,Sweden
SE-75002,59.8498,17.6389,Uppsala,Sweden
SE-75003,59.8498,17.6389,Uppsala,Sweden
SE-75004,59.8498,17.6389,Uppsala,Sweden
SE-75005,59.8498,17.6389,Uppsala,Sweden
SI-1000,46.0514,14.5061,Ljubljana,Slovenia
SI-1101,46.0514,14.5061,Ljubljana,Slovenia
SI-1202,46.0514,14.5061,Ljubljana,Slovenia
SI-1303,46.0514,14.5061,Ljubljana,Slovenia
SI-1404,46.0514,14.5061,Ljubljana,Slovenia
SI-2000,46.55,15.6333,Maribor,Slovenia
SI-2101,46.55,15.6333,Maribor,Slovenia
SI-2202,46.55,15.6333,Maribor,Slovenia
SI-2303,46.55,15.6333,Maribor,Slovenia
SI-2404,46.55,15.6333,Maribor,Slovenia
SI-4000,46.2389,14.3556,Kranj,Slovenia
SI-4101,46.2389,14.3556,Kranj,Slovenia
SI-4202,46.2389,14.3556,Kranj,Slovenia
SI-4303,46.2389,14.3556,Kranj,Slovenia
SI-4404,46.2389,14.3556,Kranj,Slovenia
SK-1001,49.2167,18.7333,?ilina,Slovakia
SK-1002,49.2167,18.7333,?ilina,Slovakia
SK-1003,49.2167,18.7333,?ilina,Slovakia
SK-1004,49.2167,18.7333,?ilina,Slovakia
SK-1005,49.2167,18.7333,?ilina,Slovakia
SK-4001,48.7167,21.25,Košice,Slovakia
SK-4002,48.7167,21.25,Košice,Slovakia
SK-4003,48.7167,21.25,Košice,Slovakia
SK-4004,48.7167,21.25,Košice,Slovakia
SK-4005,48.7167,21.25,Košice,Slovakia
SK-8001,49,21.2333,Prešov,Slovakia
SK-8002,49,21.2333,Prešov,Slovakia
SK-8003,49,21.2333,Prešov,Slovakia
SK-8004,49,21.2333,Prešov,Slovakia
SK-8005,49,21.2333,Prešov,Slovakia
SK-81101,48.1447,17.1128,Bratislava,Slovakia
SK-82102,48.1447,17.1128,Bratislava,Slovakia
SK-83103,48.1447,17.1128,Bratislava,Slovakia
SK-84104,48.1447,17.1128,Bratislava,Slovakia
SK-85105,48.1447,17.1128,Bratislava,Slovakia
SK-94901,48.3147,18.0875,Nitra,Slovakia
SK-94902,48.3147,18.0875,Nitra,Slovakia
SK-94903,48.3147,18.0875,Nitra,Slovakia
SK-94904,48.3147,18.0875,Nitra,Slovakia
SK-94905,48.3147,18.0875,Nitra,Slovakia
TR-16000,40.1913,29.0805,Bursa,Turkey
TR-16100,40.1913,29.0805,Bursa,Turkey
TR-16200,40.1913,29.0805,Bursa,Turkey
TR-16300,40.1913,29.0805,Bursa,Turkey
TR-16400,40.1913,29.0805,Bursa,Turkey
TR-34340,41.01,28.9603,Istanbul,Turkey
TR-34360,41.01,28.9603,Istanbul,Turkey
TR-34457,41.01,28.9603,Istanbul,Turkey
TR-34728,41.01,28.9603,Istanbul,Turkey
TR-34742,41.01,28.9603,Istanbul,Turkey
TR-35080,38.4127,27.1384,Izmir,Turkey
TR-35220,38.4127,27.1384,Izmir,Turkey
TR-35540,38.4127,27.1384,Izmir,Turkey
TR-35600,38.4127,27.1384,Izmir,Turkey
TR-35937,38.4127,27.1384,Izmir,Turkey
TR-59000,40.9833,27.5167,Tekirdag,Turkey
TR-59010,40.9833,27.5167,Tekirdag,Turkey
TR-59020,40.9833,27.5167,Tekirdag,Turkey
TR-59030,40.9833,27.5167,Tekirdag,Turkey
TR-59040,40.9833,27.5167,Tekirdag,Turkey
TR-6030,39.9358,32.8387,Ankara,Turkey
TR-6410,39.9358,32.8387,Ankara,Turkey
TR-6730,39.9358,32.8387,Ankara,Turkey
TR-6780,39.9358,32.8387,Ankara,Turkey
TR-6830,39.9358,32.8387,Ankara,Turkey
